Y-m,City,CO,NO2,SO2,PM2_5,Estimated Unemployment Rate (%)
2018-02,Dehradun,906.4560664637829,14.052552763387528,9.258920589962866,99.05169785022133,1.22
2018-02,Delhi,2675.170528237981,64.86711789425436,63.34137220941236,223.85523437341072,1.57
2018-02,Faridabad,1928.2221574981133,48.87379485129559,29.24016452361484,178.95038442114304,15.52
2018-02,Gandhinagar,784.1868022141067,17.479751313387528,11.28412341937657,87.21860978355264,9.53
2018-02,Ghaziabad,2241.4707251859227,56.168590800868756,55.40852873001529,199.51578017615273,3.93
2018-02,Gorakhpur,1261.2673176255344,16.201428711368894,11.05360802479541,154.16944334300882,3.93
2018-02,Gwalior,869.191097560836,9.977097202954662,10.360956766797838,107.1032309696246,2.78
2018-02,Hyderabad,1199.073561096213,29.917925246876575,18.334790296195365,102.88331819995763,3.43
2018-02,Imphal,888.2008309295085,15.478020488181794,9.734168186081623,83.39017514037411,5.87
2018-02,Indore,855.5628942266075,12.561453819013837,9.676648200146122,90.06207961506924,2.78
2018-02,Jabalpur,823.9829828975504,8.941135930644867,11.05360802479541,95.29719797947611,2.78
2018-02,Jaipur,978.3444552351292,17.757548105290812,11.05360802479541,106.2410319922286,6.65
2018-02,Jalandhar,1311.511590089223,22.439348974715976,11.05360802479541,141.68164293034243,9.64
2018-02,Jodhpur,778.4443649926234,11.245447989261356,9.000333448894196,103.59843446709661,6.65
2018-02,Kanpur,1222.6421966902792,21.95250951689719,12.4296926645732,145.401253293585,3.93
2018-02,Kochi,711.572494169173,9.967469905669223,9.72497955072869,78.40344244360321,8.27
2018-02,Kohima,788.7242991230668,5.828107022201925,5.4085669018830265,85.08220876672303,5.87
2018-02,Kolkata,2503.338727068442,58.56304152676317,66.18847037260791,228.25753729860693,8.83
2018-02,Kota,842.2344242715669,13.610335616607513,11.05360802479541,90.36639338613404,6.65
2018-02,Kozhikode,957.5688178636228,15.397993344699184,11.05360802479541,100.31329526222703,8.27
2018-02,Lucknow,1257.4112949660355,20.764234727261773,12.193295924475326,151.72634912914904,3.93
2018-02,Ludhiana,1269.2110909406158,24.162446128023383,11.05360802479541,133.41060980968683,9.64
2018-02,Mangalore,639.2746384322361,7.134368298802564,6.748670296174697,82.37945001287828,3.32
2018-02,Meerut,1125.338088490935,16.079785522857403,11.05360802479541,140.56525547927322,3.93
2018-02,Moradabad,1049.6741268025348,14.552978985778225,11.05360802479541,130.4304254769342,3.93
2018-02,Mumbai,1340.4546137342943,36.15586924396526,44.38116200499218,128.42219479764478,3.83
2018-02,Mysuru,769.3360095672823,11.181298602000366,7.715859143716414,82.31644032626028,3.32
2018-02,Nashik,815.2945720737878,13.736541484947022,11.05360802479541,92.32095069988475,3.83
2018-02,Patna,1393.660269241978,28.16349382171086,17.017637140683444,170.7196846663696,7.05
2018-02,Prayagraj,1272.1456037014652,20.57875482975451,13.825603480348272,146.98249480402598,3.93
2018-02,Puducherry,735.3104662670916,9.783756963186578,11.05360802479541,88.87139934695055,2.02
2018-02,Pune,1070.6932327672423,22.437634577197255,11.734320547509181,109.8100840963519,3.83
2018-02,Shillong,757.4748144869253,9.414482001051288,7.137420665636745,78.8221441605855,7.92
2018-02,Solapur,729.3792240319805,6.258877915403118,9.515775110246308,87.03102503457607,3.83
2018-02,Srinagar,1726.669525317783,63.764967448802565,15.156040358697824,134.5343616712604,15.13
2018-02,Thiruvananthapuram,658.5284101701329,2.8900367292077704,7.019908312937948,73.4317927456617,8.27
2018-02,Varanasi,1429.4349886852513,28.61901675703542,12.443969687479477,162.2319138247637,3.93
2018-02,Visakhapatnam,918.0421909459213,25.679371459596883,41.261003660140474,105.23708612085197,3.97
2018-03,Agartala,946.5474855129228,14.789921453245254,7.413897428070175,96.60545674314918,15.19
2018-03,Agra,1270.2978858562124,24.74799878061491,12.169891592788384,132.8801865259122,3.14
2018-03,Aizwal,809.9824259098172,4.034787498242326,5.730035990215663,74.20039905973105,6.0
2018-03,Amritsar,1437.6630358227621,21.79762033438385,11.051564560847629,148.1483935423751,9.01
2018-03,Asansol,1124.2037906898624,24.90394999075722,25.82240780463813,132.3051416755685,7.92
2018-03,Aurangabad,700.3769526720068,7.998596754766423,9.254915512554131,78.47455445457261,3.36
2018-03,Bareilly,1249.3206383604095,17.36548223517115,11.051564560847629,142.66267438393433,3.14
2018-03,Belgaum,732.0899181604449,8.826859466172444,7.4297883389553325,72.91511820125443,3.97
2018-03,Bengaluru,888.2069593464761,18.496007489592643,11.051564560847629,66.71993094725906,3.97
2018-03,Bhopal,942.9398753716691,12.005256517264016,11.051564560847629,86.51473804566359,5.0
2018-03,Chandigarh,1075.9622016090486,22.172413277123923,13.08946425485261,101.45354821651112,9.01
2018-03,Chennai,1043.398869726562,26.76781109624776,23.181286570311528,85.78014835444992,3.03
2018-03,Coimbatore,786.4765571176372,10.965245028133777,11.051564560847629,71.1337382676535,3.03
2018-03,Dehradun,944.9969997633436,14.055460828863719,9.256877126015084,92.42906107652996,2.41
2018-03,Delhi,2713.711461537542,64.71870531703262,63.33932874546458,216.89561057050338,3.0
2018-03,Faridabad,1966.7630907976738,49.31327882092511,29.23812105966706,171.99264175605643,12.76
2018-03,Gandhinagar,792.1231422008492,17.484052640474815,11.282079955428788,80.54698818100793,4.73
2018-03,Ghaziabad,2280.011658485483,56.40377875600289,55.406485266067506,192.59453158478942,3.14
2018-03,Gorakhpur,1299.808250925095,16.20533560268994,11.051564560847629,147.06628872437526,3.14
2018-03,Gwalior,904.9185544094004,9.97551959787932,10.358913302850056,100.23202064429427,5.0
2018-03,Hyderabad,1237.6144943957738,29.99657691051854,18.332746832247583,96.52321302053547,3.62
2018-03,Imphal,925.2594509536036,15.467945013792278,9.732124722133843,76.7896605474552,6.0
2018-03,Indore,894.1038275261682,12.503236147894315,9.67460473619834,83.45404047086718,5.0
2018-03,Jabalpur,862.5239161971111,8.925233068701703,11.051564560847629,88.63836811411277,5.0
2018-03,Jaipur,1016.8853885346899,17.76367000953638,11.051564560847629,99.49303619415988,13.2
2018-03,Jalandhar,1373.1232044687433,22.58923943085004,11.051564560847629,129.800555468003,9.01
2018-03,Jodhpur,814.545058269662,11.226055557926621,8.998289984946416,96.74432808977141,13.2
2018-03,Kanpur,1266.77355114626,21.973938572407196,12.427649200625417,138.46213389292421,3.14
2018-03,Kochi,739.6872407419283,9.971587427242369,9.722936086780908,71.56609259904705,9.8
2018-03,Kohima,826.4357472925371,5.825076185028345,5.406523437935245,78.58873091580696,6.0
2018-03,Kolkata,2524.3341959751833,58.599757761386044,66.18642690866014,220.70027601003514,7.92
2018-03,Kota,880.7753575711278,13.58639381690376,11.051564560847629,84.2738021174976,13.2
2018-03,Kozhikode,995.6788315473397,15.43659030994496,11.051564560847629,93.46672784234902,9.8
2018-03,Lucknow,1304.2464178758523,20.77294467722528,12.191252460527545,144.7328648454675,3.14
2018-03,Ludhiana,1285.8969206696713,24.091333670943776,11.051564560847629,131.92423950463578,9.01
2018-03,Mangalore,685.2755774279608,7.134962667722292,6.746626832226916,75.74883721482678,3.97
2018-03,Meerut,1163.879021790496,16.10875025472596,11.051564560847629,133.65886787669413,3.14
2018-03,Moradabad,1088.6536282604081,14.557112782320335,11.051564560847629,123.5703138647465,3.14
2018-03,Mumbai,1371.8534262152739,36.14092872233995,44.3791185410444,121.60704237937394,3.36
2018-03,Mysuru,807.876942866843,11.175799503498062,7.713815679768632,75.8419619673342,3.97
2018-03,Nashik,841.4111926252125,13.704127097245237,11.051564560847629,81.0735815828976,3.36
2018-03,Patna,1423.0212700591687,28.15654414554551,17.015593676735666,163.5076121679124,10.21
2018-03,Prayagraj,1314.3032536677208,20.58429430693248,13.82356001640049,140.0866415732433,3.14
2018-03,Puducherry,780.3468058753643,9.808613367756472,11.051564560847629,82.47190314156109,3.94
2018-03,Pune,1095.4321420505062,22.441308046592493,11.732277083561401,103.25490492491399,3.36
2018-03,Shillong,779.9473363680419,9.41970770827843,7.135377201688963,72.13754270707736,6.72
2018-03,Solapur,800.4356701657151,6.257066195766105,9.513731646298528,79.18378746286811,3.36
2018-03,Srinagar,1765.2104586173436,63.794650363167825,15.153996894750042,128.03900268252357,14.0
2018-03,Thiruvananthapuram,688.1068504353691,2.8923847460719494,7.0178648489901665,66.9136719892933,9.8
2018-03,Varanasi,1459.018680836349,28.657502209498666,12.441926223531695,155.24162747537744,3.14
2018-03,Visakhapatnam,998.279528242966,25.80187784433942,41.258960196192696,94.91299976299234,4.22
2018-04,Agartala,973.5921217083239,14.779661385864491,7.411784694158062,87.55791198170895,13.55
2018-04,Agra,1270.2924727316263,24.87878128104575,12.16777885887627,124.2259249782048,5.56
2018-04,Aizwal,812.9758203491015,4.033262545733366,5.7279232563035505,63.80357684403345,5.57
2018-04,Amritsar,1437.6576226981758,21.78905988865343,11.049451826935517,139.4168799348273,7.16
2018-04,Asansol,1124.3710683970917,24.805478000385662,25.820295070726015,119.52809454993071,6.24
2018-04,Aurangabad,700.3715395474208,7.976423240429505,9.252802778642018,69.43025779110297,4.88
2018-04,Bareilly,1249.3152252358232,17.413873988911217,11.049451826935517,134.06354271529483,5.56
2018-04,Belgaum,736.7566939421989,8.82044941522551,7.42767560504322,63.90188037729788,2.28
2018-04,Bengaluru,888.2015462218899,18.503180511070514,11.049451826935517,57.85129493349463,2.28
2018-04,Bhopal,942.9344622470829,11.958062978522713,11.049451826935517,77.747354902149,3.18
2018-04,Chandigarh,1075.9567884844623,22.212780268083467,13.087351520940498,92.80327217280002,7.16
2018-04,Chennai,1040.353097563208,26.77649540519831,23.179173836399414,76.78088613040994,1.87
2018-04,Coimbatore,786.4711439930511,10.89960250192222,11.049451826935517,62.440499544299364,1.87
2018-04,Dehradun,944.9915866387574,14.052324412197054,9.254764392102972,83.82485535214184,0.92
2018-04,Delhi,2713.706048412956,65.28155284209461,63.33721601155246,208.32966217302257,3.6
2018-04,Faridabad,1966.7576776730878,49.55327835418476,29.236008325754945,163.34628098719634,21.41
2018-04,Gandhinagar,767.3119207522711,17.48295671943328,11.279967221516676,71.7468431412065,4.98
2018-04,Ghaziabad,2280.0062453608975,56.82831130403794,55.4043725321554,183.94044560994527,5.56
2018-04,Gorakhpur,1299.8028378005088,16.22645289390858,11.049451826935517,138.41255389525767,5.56
2018-04,Gwalior,904.9131412848143,9.971779846228635,10.356800568937944,91.53878192094012,3.18
2018-04,Hyderabad,1237.6090812711875,29.966101331928712,18.33063409833547,87.54396610290867,1.97
2018-04,Imphal,923.1801542072589,15.569952165990744,9.73001198822173,67.25929041201266,5.57
2018-04,Indore,894.098414401582,12.37301091453538,9.672492002286228,74.61379458909407,3.18
2018-04,Jabalpur,862.5185030725248,8.860477273898834,11.049451826935517,79.85909868775457,3.18
2018-04,Jaipur,1016.8799754101037,17.77352574389843,11.049451826935517,90.89390452552037,7.4
2018-04,Jalandhar,1375.1331103117175,22.48939492106118,11.049451826935517,130.27986335788376,7.16
2018-04,Jodhpur,814.5396451450758,11.073685254357974,8.996177251034302,91.78997341765516,7.4
2018-04,Kanpur,1266.7681380216738,21.985528786325254,12.425536466713305,129.71200956186942,5.56
2018-04,Kochi,744.252554570874,9.968686684147283,9.720823352868797,62.74257881114392,6.67
2018-04,Kohima,826.430334167951,5.828424038074941,5.404410704023133,69.0559027602786,5.57
2018-04,Kolkata,2537.659325531488,58.57500471761729,66.18431417474802,211.38954752654783,6.24
2018-04,Kota,880.7699444465414,13.564929313319531,11.049451826935517,77.77812691836733,7.4
2018-04,Kozhikode,1007.8720843565233,15.461303541127757,11.049451826935517,84.58983990401072,6.67
2018-04,Lucknow,1304.2410047512662,20.788188028713517,12.189139726615432,136.0359390919846,5.56
2018-04,Ludhiana,1285.1140016183615,24.081549304493976,11.049451826935517,125.8353041737213,7.16
2018-04,Mangalore,699.7655253867949,7.134832056889133,6.744514098314803,66.78389948555677,2.28
2018-04,Meerut,1163.8736086659094,16.153834502165793,11.049451826935517,124.98020170099171,5.56
2018-04,Moradabad,1088.648215135822,14.566722855602242,11.049451826935517,114.95344933691635,5.56
2018-04,Mumbai,1356.0907102603862,36.04765531065305,44.377005807132285,112.6156984914676,4.88
2018-04,Mysuru,807.8715297422568,11.165567000809888,7.711702945856519,66.99808172729132,2.28
2018-04,Nashik,814.7087122555168,13.666995242406529,11.049451826935517,71.58417309817878,4.88
2018-04,Patna,1447.715400553897,28.17788985451021,17.013480942823552,154.60473944580963,7.97
2018-04,Prayagraj,1313.4819579974203,20.568725570117326,13.821447282488377,131.37022723193704,5.56
2018-04,Puducherry,769.1205751915218,9.810552477075468,11.049451826935517,73.54573190050188,1.65
2018-04,Pune,1074.7729631854693,22.43385122526083,11.730164349649288,94.23747090952519,4.88
2018-04,Shillong,788.3655753571869,9.419741639891608,7.1332644677768515,62.85104327872181,4.04
2018-04,Solapur,813.2126315176608,6.2553485987191975,9.511618912386412,65.35309907543116,4.88
2018-04,Srinagar,1765.2050454927573,63.836247794657574,15.15188416083793,119.42531602351866,10.7
2018-04,Thiruvananthapuram,700.2007950669218,2.886511456966265,7.015752115078054,58.12999568406695,6.67
2018-04,Varanasi,1467.4151896402052,28.655439710266716,12.439813489619581,146.48746496846738,5.56
2018-04,Visakhapatnam,970.0053414741758,25.65258093406203,41.25684746228058,79.40150412549521,3.65
2018-05,Agartala,940.8588643867475,14.785707367223747,7.409671960245949,86.28336546488981,23.68
2018-05,Agra,1262.0064531885207,24.921179164109123,12.165666124964158,123.40611217726419,5.21
2018-05,Aizwal,801.466221591198,4.033959191790713,5.725810522391437,62.58890067359058,5.14
2018-05,Amritsar,1429.3716031550707,21.756740002541438,11.047339093023403,138.65851763603246,7.26
2018-05,Asansol,1116.085048853986,24.778344112310002,25.818182336813905,109.1348199404568,7.37
2018-05,Aurangabad,692.0855200043153,7.965389227884703,9.250690044729906,68.53854790265184,3.74
2018-05,Bareilly,1241.029205692718,17.433842712029495,11.047339093023403,133.28867656735224,5.21
2018-05,Belgaum,723.8048073238498,8.817893113492522,7.425562871131108,62.98227196087258,1.64
2018-05,Bengaluru,879.9155266787844,18.526623313438307,11.047339093023403,57.15104725244333,1.64
2018-05,Bhopal,934.6484427039775,11.934355536871859,11.047339093023403,76.87896108994062,2.02
2018-05,Chandigarh,1067.670768941357,22.261363523488946,13.085238787028384,92.10588632942009,7.26
2018-05,Chennai,1028.5579473838036,26.771259538944612,23.1770611024873,76.06325673589456,2.08
2018-05,Coimbatore,778.1851244499456,10.860973839314164,11.047339093023403,61.4384421112808,2.08
2018-05,Dehradun,936.705567095652,14.047181043917483,9.252651658190858,83.11036871187905,1.0
2018-05,Delhi,2705.4200288698507,65.49647369855727,63.33510327764035,207.52161275392132,8.75
2018-05,Faridabad,1958.4716581299824,49.81461091520161,29.23389559184283,162.56070489459407,15.21
2018-05,Gandhinagar,794.2279277535655,17.471869577539966,11.277854487604563,70.89277607464122,5.06
2018-05,Ghaziabad,2271.7202258177917,57.06578851801897,55.402259798243286,183.15732753742884,5.21
2018-05,Gorakhpur,1291.5168182574037,16.23057065645338,11.047339093023403,137.51320658725413,5.21
2018-05,Gwalior,896.6271217417088,9.97527587512935,10.354687835025832,90.7210759943588,2.02
2018-05,Hyderabad,1229.323061728082,29.93313926526689,18.32852136442336,86.61722942823447,0.97
2018-05,Imphal,914.8941346641534,15.571322775380784,9.727899254309618,66.16786639158784,5.14
2018-05,Indore,885.8123948584765,12.339396201657754,9.670379268374115,73.75821759590464,2.02
2018-05,Jabalpur,854.2324835294195,8.839159600959766,11.047339093023403,79.02313318339282,2.02
2018-05,Jaipur,1008.5939558669984,17.77554487720996,11.047339093023403,90.06267948846698,5.36
2018-05,Jalandhar,1381.1195619927544,22.28371040521828,11.047339093023403,126.25655771632263,7.26
2018-05,Jodhpur,806.2536256019704,11.014220576626947,8.994064517122188,98.8255719906043,5.36
2018-05,Kanpur,1258.4821184785685,22.01330688537053,12.423423732801194,128.94592205709054,5.21
2018-05,Kochi,726.1017467736657,9.974150932934968,9.718710618956683,61.63377307725502,5.67
2018-05,Kohima,818.1443146248455,5.821376292555226,5.402297970111019,67.91953208685575,5.14
2018-05,Kolkata,2536.2785763384386,58.66605565911504,66.18220144083591,210.35184880228476,7.37
2018-05,Kota,872.4839249034361,13.570462346089629,11.047339093023403,79.33660004668147,5.36
2018-05,Kozhikode,994.0726068298399,15.467578858332057,11.047339093023403,83.5349350391468,5.67
2018-05,Lucknow,1295.9549852081607,20.766194473525285,12.187026992703318,135.29566079810692,5.21
2018-05,Ludhiana,1259.370244635182,23.859762296361687,11.047339093023403,132.83331200641007,7.26
2018-05,Mangalore,696.4851542345019,7.13813189827847,6.7424013644026894,65.82705206483115,1.64
2018-05,Meerut,1155.5875891228043,16.19651857269831,11.047339093023403,124.22693101523178,5.21
2018-05,Moradabad,1080.3621955927165,14.56808081644843,11.047339093023403,114.1805144904698,5.21
2018-05,Mumbai,1347.846833843812,36.033381184238685,44.37489307322017,111.64522661655195,3.74
2018-05,Mysuru,799.5855101991515,11.15975832070236,7.709590211944406,66.10452832377582,1.64
2018-05,Nashik,818.3962670109308,13.660214310896476,11.047339093023403,65.86997467876243,3.74
2018-05,Patna,1439.4645103561752,28.164660650882567,17.01136820891144,153.67010199228812,5.07
2018-05,Prayagraj,1305.1959384543147,20.55977894978962,13.819334548576263,130.58096410920604,5.21
2018-05,Puducherry,768.9843287192161,9.838306727971526,11.047339093023403,72.83559946724829,2.27
2018-05,Pune,1078.2233099901503,22.408195083278137,11.728051615737174,93.31837165440338,3.74
2018-05,Shillong,780.1706790050272,9.428548717133586,7.131151733864738,61.824932363434755,10.54
2018-05,Solapur,712.8740412117742,6.256492888145721,9.5095061784743,58.65061276165202,3.74
2018-05,Srinagar,1756.919025949652,63.84960856763194,15.149771426925819,118.67343236337861,9.67
2018-05,Thiruvananthapuram,679.6034799542887,2.886597353117572,7.01363938116594,57.164123818169074,5.67
2018-05,Varanasi,1457.5278259898869,28.653477643446436,12.437700755707468,145.77282031262766,5.21
2018-05,Visakhapatnam,950.685306011893,25.648627030875183,41.25473472836847,74.20097642014768,4.01
2018-06,Agartala,827.6420730491996,14.790788019922463,7.407559226333836,77.49064582046415,22.13
2018-06,Agra,1157.582984647674,24.87871056003126,12.163553391052044,114.43188530678633,4.04
2018-06,Aizwal,697.0427530503512,4.033958823511144,5.723697788479324,53.75481606257768,5.75
2018-06,Amritsar,1324.9481346142238,21.763956013770148,11.045226359111291,129.86776440767548,8.29
2018-06,Asansol,1011.6615803131393,24.743884730310967,25.81606960290179,107.03117571428574,7.82
2018-06,Aurangabad,587.6620514634685,7.969921537030812,9.248577310817792,59.69010143142316,4.19
2018-06,Bareilly,1136.6057371518712,17.425815293259046,11.045226359111291,124.28583132016078,4.04
2018-06,Belgaum,615.5141207179137,8.813788463534689,7.423450137218994,54.11165063701245,2.87
2018-06,Bengaluru,775.4920581379376,18.51917446041692,11.045226359111291,48.07576064186519,2.87
2018-06,Bhopal,830.2249741631308,11.934003797150163,11.045226359111291,68.05182916431335,2.59
2018-06,Chandigarh,963.2473004005101,22.22377835832826,13.083126053116272,83.31021706089145,8.29
2018-06,Chennai,930.6648227655546,26.791955649159664,23.17494836857519,67.50499709308444,1.51
2018-06,Coimbatore,673.7616559090989,10.861132779699997,11.045226359111291,52.33567834760035,1.51
2018-06,Dehradun,832.2820985548053,14.052904662197053,9.250538924278745,74.29315665302674,1.26
2018-06,Delhi,2600.996560329004,65.00088851093993,63.332990543728236,198.50840870779672,8.99
2018-06,Faridabad,1854.0481895891355,49.3164435824524,29.23178285793072,153.519584763209,16.67
2018-06,Gandhinagar,727.1460136320186,17.473040645903872,11.275741753692449,61.99253560874685,6.47
2018-06,Ghaziabad,2167.296757276945,56.52842606336148,55.40014706433117,174.1518486972883,4.04
2018-06,Gorakhpur,1187.0933497165568,16.228997366130802,11.045226359111291,128.5640866362244,4.04
2018-06,Gwalior,792.203653200862,9.970816508490644,10.352575101113718,81.77739880209054,2.59
2018-06,Hyderabad,1124.8995931872353,29.921088677897536,18.326408630511246,77.69386601624696,1.19
2018-06,Imphal,810.4706661233066,15.582281498461414,9.725786520397504,57.31938480578651,5.75
2018-06,Indore,781.3889263176299,12.344883501836966,9.668266534462001,64.93405285166669,2.59
2018-06,Jabalpur,749.8090149885727,8.848925523898835,11.045226359111291,70.17500274331802,2.59
2018-06,Jaipur,904.1704873261515,17.7426858764848,11.045226359111291,81.184771890781,10.08
2018-06,Jalandhar,1257.0725520261976,22.227247910401356,11.045226359111291,132.22279706819702,8.29
2018-06,Jodhpur,701.8301570611236,11.054435532135752,8.991951783210077,79.98815691386818,10.08
2018-06,Kanpur,1154.0586499377216,21.999376312895304,12.421310998889078,119.91252713168947,4.04
2018-06,Kochi,623.4300444049691,9.996805566500223,9.71659788504457,52.72429747875245,8.9
2018-06,Kohima,713.7208460839987,5.820507926963829,5.400185236198906,59.075720739217495,5.75
2018-06,Kolkata,2423.378968134789,58.49626839128676,66.1800887069238,201.82954648187305,7.82
2018-06,Kota,768.0604563625893,13.57621732125604,11.045226359111291,59.12535775176081,10.08
2018-06,Kozhikode,889.8909388164874,15.481147402238868,11.045226359111291,74.6129235382065,8.9
2018-06,Lucknow,1191.531516667314,20.763046869293227,12.184914258791206,126.25822769685057,4.04
2018-06,Ludhiana,1172.770398676397,23.923598053550116,11.045226359111291,125.92800323184983,8.29
2018-06,Mangalore,586.8367070594851,7.13882624619819,6.740288630490577,56.919648226115214,2.87
2018-06,Meerut,1051.1641205819574,16.165147764070557,11.045226359111291,115.28413168727988,4.04
2018-06,Moradabad,975.9387270518698,14.558904587486298,11.045226359111291,105.22472277063565,4.04
